Applicant.ID,text,City,State.Name,Latitude,Longitude
5167,closer processor pacific republic mortgage company process new file submit underwrite approval approve work close figure conjuntion title company run close documentprocessor closer austin mortgage incorporate process new file submit underwrite approval obtain paper need condition approvals work figure title company run document attend close,Arvada,Colorado,39.81298828,-105.08522034
5168,customer service specialist voya respond customer inquiries regard group individual insurance policy certificate communicate internal external customers answer inquiries resolve problems provide accurate information regard various feature specific policies certificate produce product illustrations complete request policy change update voluntary products include whole life universal life critical illness accident short term disability insurance resolve basic complex customer issue research troubleshoot problems necessary bill policy maintenance follow outstanding customer issue escalate appropriate participate team meet ongoing train meet department goals execution duties firm understand variety company policies industry initiatives legal compliance guidelines use software program illustrate offer reprojections increase insurance coverage department software equipment supportservice specialist hartford provide customer service agents broker policy holders respond customer request immediate resolution research complex time sensitive issue make outgo call provide appropriate correspondence participate contact center project goal set,Minneapolis,Minnesota,44.97748566,-93.26436615
5173,administrative assistant sisters charity leavenworth health system administrative assistant director auxillary service head volunteer service computer skills compose letter director keep record monies file secretarial dutiesadministrative assistant brighton center head volunteer department keep log volunteer hours compose letter work directly director development secretarial dutuesreceptionist zimmerman zimmerman law firm answer line phone system receive customers pay bill,Ciincinnati,Ohio,39.10369873,-84.51361084
5179,company nissan trade corporation americaclean attendant washboard smyrna,Smyrna,Tennessee,35.98194885,-86.5185318
5189,nan pathstone corporation,Coatesville,Pennsylvania,39.98054886,-75.82135773
5196,employment specialist arc camden county help adults disabilities find employmentnan garfield park academy,Berlin,New Jersey,39.80540085,-74.92565918
5224,adjunct instructor finance lima technical collegevice president office manager citizens national banknan elida schoolowner photographer roop photography,Lima,Ohio,40.74269485,-84.1049881
5227,assistant kubosh bail bond data enter notarize customer service manage office bossconcessionist cinemark theater prep food cashier clean maintenance customer service,houston,Texas,29.76080322,-95.36950684
5241,retire retire retirepso deco security service provide security federal build offices southern part ohiosecurity officer gssc general security service corp provide security federal build offices southern part ohiosecurity officer wackenhut corp provide security federal build offices southern part ohiosecurity officer knight protective service provide security federal build offices southern part ohiowarehouse worker army air force exchange service work warehouse aafes home gardensecurity officer diamon group provide security federal build offices southern part ohiosecurity officer allstate security provide security federal build offices southern part ohiosecurity officer rees contract service provide security federal build offices southern part ohiosecurity guard murry guard private securityroad driver victory express inc drive tractor trailer truck interstate lowermaintenance capitol dry cleaners build machine maintenance self serve areaenlist unite state air force maintenance analysis specialist wright patterson afbenlist unite state air force maintenance analysis specialist eglin afbfood service officer club service transit aircraft food drink andersen afb guamenlist unite state air force maintenance analysis specialist andersen afb guamenlist unite state air force maintenance analysis specialist clark afbenlist unite state air force outside wire antenna maintenance maintenance analysis specialist shaw afbenlist unite state air force outside wire antenna maintenance clark afbenlist unite state air force outside wire antenna maintenance altus afbenlist unite state air force tech school sheppard afbenlist unite state air force basic train lackland afb,Dayton,Ohio,39.76098251,-84.19219971
5251,driver country lane carriges drive step mother carriage company drive horse carrige,la porte,Indiana,41.60988617,-86.72169495
5256,loss mitigation specialist collector use credit union successful implementation management delinquency process contact members via telephone write correspondence delinquent real estate auto personal loan credit card identify reason delinquency work members find solutions bring loan current via repayment plan loan modifications negotiate settlements third party vendors unsecured loan research investigate locate members attempt avoid repayment assist internal departments within credit union connection collection matter manage credit dispute submit corrections via oscarpayment assistance representative san diego county credit union execute manage multiple concurrent contact process members via telephone letter determine reason delinquency complete comprehensive analysis research perform due diligence real estate loan perform collections process variety loan include real estate auto credit card signature loan successfully assist members payment advise possible assistance via work loan program coordinate execute repossession liquidation collateralize loan assist bankruptcy department verify reaffirmation agreements correct credit report report accurate informationprimary account executive manager able auto adjusters manage multiple clients office personnel proactively assist daily operations field call clients regard repossession assignments use various tool skip trace locate debtors responsible facilitate productive meet credit unions bring new business company travel various financial institutions solicit business successfully maintain communication adjusters keep current assignments date thoroughly review previous nights work advise skip tracers proceed assignment,San Diego ,California,32.71575928,-117.16381836
5261,nan savions placecertify weght loss coach transformation internationalpielegniarka associate otolaryngologyregister nurse wolppielegniarka wojewodzki osrodek lecznictwa psychiatrycznego toruniu,Kissimmee,Florida,28.2946949,-81.40253448
5263,tumble director diamonds star cheerlead create curriculum power tumble entire gym keep track athletes strengths weaknesss progressions regressions mental strength spend majority time develop skills condition athletes currently athletes job requirements keep update roster tumble class well payment detail also act one face gym leader addition likely first person new clients talk order find information gym must able sell gym different type people,Knoxville,Tennessee,35.96264267,-83.91672516
5264,health information technologist portland clinic responsible sort organize scan documentation electronic medical record also process record release request outside physicians patients receive department mail distribute correct physician departments answer phone regard record retrieval request patients staff work back scan old record electronic format also responsible train chart assembly learn different type medical documentation file chart assign receptionist relief duties early employment portland clinic,Vancouver,Washington,45.63106155,-122.67156982
5265,salute noodles companynan little caesars,Bingham Farms,Michigan,42.51551056,-83.28100586
5272,yardman chamion brick yardman ground crewcenter nfl,New Berlin,Wisconsin,42.99550247,-88.09568024
5277,line cook taste new orleans cook ever menu serve customerscanvasser work america door door ask question government election,chicago,Illinois,41.8832283,-87.63240051
5280,kitchen assistant pot part solution assist preparation serve food attendants clean sanitize kitchen din areas organize seat arrangements attendants record information daily food package supervise volunteer appoint job dutiesteacher assistant peninsula head start supervise children trip extra curricular activities tutor children basic mathematics english study prepare meals break time snack throughout dayteacher assistant childrens shelter keep detail record children drop take home supervise children trip outdoor activities instruct children proper sanitary hygiene prepare meals break time snack,Bronx,New York,40.8261528,-73.9202652
5289,engineer troubleshooter medical center west troubleshoot maintain repair medical systems medical facility,West Los Angeles,California,34.04923248,-118.37712097
5291,medical assitant raincross medical group run front desk drs office answer multi line phone schedule appointments handle bill cod collect balance copays verify insurance well back office vitaling patients assist procedures,Riverside,California,33.9805336,-117.37702179
5304,sales associate ross fit room customer service sales floor cashier,Gainesville,Virginia,38.79195404,-77.60984802
5311,communications technician installation repair data line fiber phone line,Gardena,California,33.88376236,-118.30914307
5312,customer service rep pizza hut call center answer pizza hut service connect telephone place order correct pizza hut locations,Memphis,Tennessee,35.14337921,-90.05213928
5314,active member national ffa organization,Pleasants,West Virginia,39.39444733,-81.20024872
5316,student ellison ballet professional train program,New York,New York,40.71304703,-74.00723267
5321,csp trust advisor sear holdcspi walt disney worldnan dag gon business,Conyers,Georgia,33.66796112,-84.01779175
5324,childcare assistant messiah lutheran childcare supervise children summer school care school year,Lincoln,Nebraska,40.81359863,-96.7026062
5327,tutor mathnasium tutor elementary middle school age children,Mill Valley,California,37.90667343,-122.54754639
5332,senior account mgr magnum research corp sell specialty chemicals pharmaceutical industrycorporate account manager mays chemical company specialize sell chemical ingredients food beverage pharmaceutcal personal care industriesregional sales manager notheast old world industries responsible sales glycols sodium hyroxide,Hatfield,Pennsylvania,40.27962875,-75.29957581
5350,lab proctor trombetta job take students ids ensure check upon enter exit electronics lab also assist students best ability ask help ask question would also occasionally walk around lab see anyone need help special equipment need sign order use would also perform duty,Houston,Texas,29.76080322,-95.36950684
5356,secretary icu albany medical center file paper chart work word excel,Albany,New York,42.65172577,-73.75509644
5363,customer service representative haul give people vehicles listen drama sell plastic wrap drug dealerslance corporal unite state marine corps make life miserable senior lance corporals hell chain command,Glendale,Arizona,33.53855896,-112.18370056
5368,warehouse helpmates agency pack label vitaminswarehouse select staff agency packer label machine operationmaintenance pbc maintenance inc vaccum,CERRITOS,California,33.86578369,-118.0663681
5375,office manager data capital corp customer service account file collection account data entry end month reconciliation travel arrangements,San Jose,California,37.33479309,-121.88814545
5376,look new job willies everythingnan throop block,Chicago,Illinois,41.8832283,-87.63240051
5380,worldwide distribution manager starz entertainment manager distribution department consist employees work directly international domestic sales department create materials oversee distribution process need fulfill license agreements manage delivery process ensure materials available fulfill license agreements ship due datelong form project manager contract bitmax responsible build relationships content providers manage aspects account onboarding title setup asset delivery itunes amazonpartner operations manager contract sony network entertainment intl snei act primary contact content providers regard asset delivery set test production deliveries ingestion responsible program research selectionsinternational service delivery manager summit entertainment manage delivery legal publicity market distribution materials feature title international clients include theatrical video release broadcastpost production supervisor trailer park supervise content deliveries home entertainment division include dvd trailers sales reel spot extra contentproducer post production manager creative manage project schedule trailers television spot reel inception final delivery include post production supervision produce trailers posterssales promotion coordinator universal music group responsible promote launch new artists coordinate record release party broadcast station events store appearance,Beverly Hills,California,34.08029556,-118.40467834
5387,electronic technician unite state postal service usps repair replace postal machine equipmentjournalist navy write print newpapers miliatary base,atlanta,Georgia,33.7485466,-84.39150238
5393,avon lady fan avon http review avon com www youravon com gcolon,Chicago,Illinois,41.8832283,-87.63240051
5404,intern graphics computer repair graphic design build computers,Los Angeles,California,34.05223846,-118.24334717
5415,retail cracker barrel old country storenan red rock cheese shop deli,Horseheads,New York,42.16752625,-76.82070923
5416,nan stevens transport,Dallas,Texas,32.77797699,-96.79621124
5421,loan processor capital concepts incoperations manager profolio home mortgagerevenue account clerk schlumbergerloan processor commonwealth save,Houston,Texas,29.76080322,-95.36950684
5426,administrative assistant fundtech,Salt Lake City,Utah,40.75847626,-111.88814545
5434,ceo rapper dynasty musik group dynasty dmg,Tampa,Florida,27.94742393,-82.45877838
5442,paralegal santander consumer usa inc assist attorney wide variety legal issue review contract provision letter write communications agreements accuracy,Dallas ,Texas,32.77797699,-96.79621124
5454,cashier kmart cashier work front end basically keep clean check customers,Franklin,Pennsylvania,41.39521408,-79.83696747
5459,nan art fashion,Cleveland,Ohio,41.50514221,-81.69145966
5485,cook mcdonald cook clean stock work,savannah,Georgia,32.08060837,-81.09009552
5496,management analyst massachusetts deparment public healthadministrative assistant city boston,Boston,Massachusetts,42.35899353,-71.0586319
5502,teacher detroit public school,Detroit,Michigan,42.33293915,-83.0478363
5504,machine operator dell laborties run machine,Rocky Point,North Carolina,34.43055725,-77.88165283
5508,cafateria denair middle schoolnan denair middle schoolnan denair unify school district,Denair,California,37.52791977,-120.79401398
5510,masterbagger hillman group mastebagger,Cincinnati,Ohio,39.10369873,-84.51361084
5516,store associate kohls customer assistance recovery pos solicit creditoffice assistant motor inc online sales customer service,Westchester,California,33.95168686,-118.40298462
5534,receptionist office support sentient admit sign welcome site visitors determine nature business announce visitor appropriate personnel direct phone call forward email rout mail maintain record daily incoming check post assist departments project additional work need,Hunt Valley,Maryland,39.49209213,-76.65871429
5541,direct service professional brother jam court assist live individuals disabilitiesshift manager mcdonalds supervise store basic clean cash deposit operation pos system,springfield,Illinois,39.79943848,-89.65499878
5563,summer camp counselor ymca camp berniecommunity assistant westmar student loft,Port Murray,New Jersey,40.78628159,-74.91622925
5569,supervisor general motor receive ship supervisor,Norwood,Ohio,39.1641655,-84.44631195
5570,sales auditor coordinatore dressbarn reconcilled bank statements store create bank account new store,Mahwah,New Jersey,41.09398651,-74.14508057
5583,boss street hustlerboss business run business,El Paso,Texas,31.76010704,-106.49229431
5586,physical therapy aide physcial therapy wellness insitute assist therapist detail patients care personal train alsoowner village tavern owner husband john,Lansdale,Pennsylvania,40.24156189,-75.28373718
5588,nan santa monica,Santa Monica,California,34.01093292,-118.49151611
5590,psychiatric nurse mount sinai hospital,Manhattan,New York,40.75325012,-74.00380707
5598,retire afl cio,Washington,District of Columbia,38.89206314,-77.01991272
5599,front desk clerk cottage house bed breakfast,Council Grove,Kansas,38.6610527,-96.49057007
5603,database coord customer service scholastic telephone customer service clerical sales support,Danbury,Connecticut,41.39366531,-73.45153809
5605,adminstrative assistant westwood college,Chicago,Illinois,41.8832283,-87.63240051
5608,music director mountain view elementary school work children learn enjoy music positive impactstore manager dollar general hire fire work freight run register set plan grams clean receive truckstore manager life uniform site sell hospitals school etc hire fire payroll freight train watch assets companystore manager goodys family clothe receive truck hire fire remodel open new store run register train clean store moveassistant manager walmart schedule freight delegate layaway clean modulate service desk work team,Etowah,Tennessee,35.32598877,-84.53224945
5613,mental health counselor southern nevada adult mental health servicesupervisor kern county mental health,Las Vegas,Nevada,36.16909027,-115.14057922
5616,manager franchella llc assistant manager customer service inventoryadministrative assistant admin associate inc customer service answer phone bill reservationist,port chester,New York,41.00154877,-73.66583252
5620,assistant manager nrgize lifestyle cafe open close store accord store policy cashier customer service duties production inventory stock daily sales goals train new employees management duties well type various document data entry duties always work unsupervisedlead cashier key holder auntie annes cinnabon provide friendly excellent customer service satisfaction include mystery shoppers well cashier duties properly clean kitchen area inspections order meet health regulations clean sanitize dish serve customers orderly fashion prepare beverages food keep track oven content inside open close store etc,Yonkers,New York,40.93079376,-73.89829254
5624,administrative asst convent mary queen start new job monday oct happy nice iam look forward,Yonkers,New York,40.93079376,-73.89829254
5626,medical receptionist westchester health associate greet clients schedule appointments scan data entry,mount kisco,New York,41.20779037,-73.72718811
5629,sub maker cashier jimmy johns,Guilderland,New York,42.70431519,-73.91165161
5632,executive assistant pendragon technology administration employee benefit administrative support account receivable payable order stock office supply ship receive equipment supply data input scan fileadministrative assistant marion salonspa customer service administrative support schedule appointments promotions announcements social media open close salon greet clientsadministrative assistant marshall sterling administration support first client contact process new hire customer service insurance authorizations corrections renewals data entry,Poughkeepsie,New York,41.69932175,-73.92169189
5633,receptionsist bonnist cutro answer multiple phone line handle company email file draft motion,Rye,New York,40.98069,-73.68376923
5638,sales associate lord taylor greet customers determine need want assist display merchandise recommend merchandise base individual requirements answer customers query concern cashier handle monetary transactions credit card coupons automatic debit audit money cash begin end shift ensure correct amount adequate changepatient care specialist haldey pharmaceutical compound answer high volume phone call verify patients insurance general information pharmacy bill computer software data entry enter patient information system handle monetary transactions credit cardbail clerk jcp bail bond data entry obtain personal information type bond questionnaire form affidavits handle monetary transactions check credit card work late check report assure clients check weekly basis exonerate bond court defendants court date prepare surety examinations present officefile clerk theracare temporary summer job organize file away clients chart information accord document alphabet ordermembership service bjs wholesale club issue receipt refund credit change due customers cashier handle monetary transactions credit card vouchers automatic debit create new membership card customers audit money cash begin end shift ensure correct amount adequate change,Eastchester,New York,40.95832825,-73.80860901
5647,none try retirement,Hopkins,Minnesota,44.92438889,-93.41396332
5649,operations agent shuttle book reservations confirm reservations answer phone call close adjacents monitor flight gps track systems process credit cardtelemarketing tmi market group answer high volume call direct customers proper department assist customers installationcustomer service representative convergys handle bill issue assist customers installation answer phone call,Elmsford,New York,41.0538826,-73.81689453
5656,small business specialist morgan chase open manage business account recommend additional products customers exhibit outstanding service customersconcierge reprentative madison square garden service luxury suite clients well premium ticket holders provide detail information regard amenities msg offerclient service representative usta national tennis center edit ticket plan brochures spanish answer phone chat email regard ticket plan amenities open,San Francisco,California,37.78007889,-122.42015839
5661,salesman honda new rochelle sell carssales rep verizon help customers,New Rochelle ,New York,40.91164017,-73.78221893
5662,administrative assistant imonit entertainment schedule photoshoots video shoot data entry word excel powerpoint review music advise morale build build online resume graphic art social media marketstock lead ralph lauren train managers employees instruct employees inventory replenishment merchandise stock room maintenance handle freight assist customers cashier,Lakewood,New Jersey,40.08991241,-74.21627045
5666,market assistant health plus keep record number applications take program track source report information market manager weekly basis coordinate event log send contract customer copy child health plus applications assist special events coordinator prepare upcoming events prepare time card schedule along market manager prepare overtime report along market manager prepare agendas weekly meet market manager market representativesreceptionist secretary paniagua inc greet clients handle incoming outgo call multi console phone system create invoice job maintain account receivable update customer file data entry maintain supply inventory office receive incoming outgo mail rout items directly appropriate office action type correspondence items prepare track shipments fedex airborne,New York,New York,40.71304703,-74.00723267
5670,service attendant post road fuel handle purchase transactions greet customers responsible train new employeesclient service representative national bureau collection corp handle inbound outbound call report post payments mail invoice fax email clients update create status report clients,Portchester ,New York,41.00154877,-73.66583252
5671,manager seo market travelocity manage seo effortsdirector seo choice hotels international direct manage lead search strategy,Surprise,Arizona,33.6289978,-112.33016968
5672,receptionist front desk eye care hear answer phone call schedule appointments maintain chart greet patients keep track supply maintain office equipment pre test patient vision maintain supply eyeglass frame contact lenses authorization verify medical optical insurancephysical therapist aide front desk westchester physical therapy group perform clerical duties take inventory order supply answer telephone take message schedule patients fill form administer active passive manual therapeutic exercise therapeutic massage electrical modality treatments ultrasound clean organize work areas disinfect equipment treatment administer therapeutic hot pack cold pack personally handle various electrical stimulation treatments,yonkers,New York,40.93079376,-73.89829254
5674,sales shogun pearl connect major company sell jewerly,white plains,New York,41.03272629,-73.7663269
5692,production traffic account service marketlogicproduction manager turkelproduction traffic manager grupo unotraffic media production bbdo miamitraffic media backus turner international,Miami,Florida,25.77508354,-80.19470215
5694,,White Plains,New York,41.03272629,-73.7663269
5698,key carrier save mart supermarket bookkeeping cash hand customer service manage employees daily key,Brentwood,California,37.93201828,-121.69589233
5708,administrative temp john varvatos enterprises administrative professional develop budget operational process build budget worksheets reconcile expense departmenttransmission system operator maintainer army national guard supervise installation operation maintenance one high capacity line sight radio shelter satellite transportable terminal generator two hmmwv responsible train soldier assimilate report network statistics maintain accountability network equipment value excess millionassistant manager cole haan supervise train sales associate product knowledge store operations customer service prepare chart report track generate sales million per quarter manage maintain store fiscal data performance track manage store operational budgetfloor lead cole haan materialize store visual merchandise directives seasonal basis equip associate sell skills aid achievement personal monthly sales goals develop store clientele initiative clients devise yearly calendar promotional events uplift businesssales associate cole haan exceed personal monthly sales goals train management implement visual directives maintain top clientele provide standard customer servicesales associate nordstrom create pleasant shop experience clients utilize nordstrom teamwork environment achieve monthly sales goals open nordstrom credit account clients,New York,New York,40.71304703,-74.00723267
5733,warehouse staple fulfillment center utilize warehouse management system audit fulfillment order send ship department adhere osha safety regulations include hazmat handle shipment preparation proper package label operate automatic carton seal machine work cross functionally departments achieve daily productivity goalswarehouse des staff agency cross train return department process return back consumer credit card gift certificate computer experience proficient microsoft word excel power point inventory scanner scan upc barcoded merchandise system monitor count goods part inventory control receive receive merchandise via purchase order system via cartoon managers identify purchase order issue supervisors,Secaucus,New Jersey,40.77820587,-74.06785583
5736,buyer secretarial benjamin ansehl company manage stock buy stock need,St. Louis,Missouri,38.6353569,-90.20098877
5741,clerical lichy kolb clerical,NEWYORK,New York,40.71304703,-74.00723267
5762,nan pizza hutline cook grill steak shakeserver ihopserver line cook steak shakebusboy frischs big boy,Springdale,Ohio,39.28700638,-84.4851532
5763,owner bail bond run day day operations keep book write post bail bond keep track court date forfeitures keep track account receivables,Van nuts,California,34.18465042,-118.44652557
5765,owner design custom hand paint tile home businesses use choice art help decide would like instal home business work guarantee job finish satisfy paint also oil paint source order print canvas paint art website http sandra maddox artistwebsites com,Lake Stevens,Washington,48.01499557,-122.06401062
5778,nan trust bank america private wealth managementexecutive assistant office manager citibank private bank trust bank america,New York,New York,40.71304703,-74.00723267
5782,found partner scrum venture early stage venture capitalchief executive officer mixi americaexecutive officer ミクシィfounder ceo magicpresident neven visionsenior director frontlinesystems engineer electronic data systemsnan エレクトロニックデータシステムズ株式会社,San Francisco,California,37.78007889,-122.42015839
5784,vice president eagle bridgenan peach county fire department,Byron,Georgia,32.65340042,-83.7588501
5799,self employ self employ manage,san diego,California,32.71575928,-117.16381836
5812,teacher orleans parish school rsd teach supervise classroom students,New Orleans,Louisiana,29.95176315,-90.07461548
5834,nan cort,Paramount,California,33.8873291,-118.16144562
5835,schedule coordinator almstead tree shrub care incoming outgo bill nursery division mulch sales responsible schedule service incoming call database frequency provide daily customer service data entry phoneschedule coordinator office mgr cure water systems inc responsible schedule service incoming call database frequency keep inventory weekly basis control ship receive package provide daily customer service data entry mail phone bill,New Rochelle,New York,40.91164017,-73.78221893
5837,camp counselor work ready summer program duties follow ensure safety children watch set meals maintain cleanliness facilitycamp counselor work ready summer program duties follow ensure safety children watch set meals maintain cleanliness facility,Philadelphia,Pennsylvania,39.95106125,-75.1656189
5842,nan usaid afghanistan,Kabul,,34.52601242,69.17768097
5869,never work never work never work,never work before,Missouri,38.36758041,-92.47736359
5890,business analyst scrum ventureproject officer spring singapore policy promotion promotionbusiness development market associate abratable online market communication involve brainstorm new market campaign online guerilla market market research conduct market research industry target market creation maintence blog update regularly creative ideas increase traction client liason follow call clients receive promotional materials feedback partnerships work directly business development manager procurement partnership conferences media events liaise spring singapore incubators generate fundwaiter fish singaporeusaf explosive ordnance disposal singapore arm forcenan camp high achievers,San Francisco,California,37.78007889,-122.42015839
5895,lead pre teacher tender love care adapt classroom work purpose provide students instructional materials address individualize learn plan within establish lesson plan advise parent legal guardians student progress purpose communicate expectations students achievements develop methods improvement reinforce classroom goals home environment facilitate preschool student learn art science music housekeep story time movement activities etc purpose improve student academic success transition elementary schoolhospitality associate buffalo general hospital provide support patients staff serve wholesome attractive meals maintain strict sanitation requirements perform routine task assign coordinate collaborate hospital floor staff include rns cnas clinical staff ensure meals provide patients manner best support nutritional medical need direct patient interaction assistance meal selection,suffern,New York,41.11240005,-74.14980316
5911,associate trainer panera bread cashier barista din room dishbusser grapevine restaurant cater bussercrew member teds hot dog dress cash fry din room dish,East Amherst,New York,43.02319717,-78.70040131
5914,patient service coordinator anderson cancer center patient service coordinator,Houston,Texas,29.76080322,-95.36950684
5921,social media manager sprint nextel new york support sprint nextel brand use social media platforms rely divergent think unconventional consumer predicaments without compromise company policycustomer service representative aegis communications inc assist resolve universal american medicare members inquiries navigate different necessary software applications retrieve share dataexecutive assistant enterprises perform administrative duties executive management screen call manage calendar make travel meet event arrangements prepare report financial data train supervise support staff require strong computer internet research skills require sensitivity confidential matter,Elmsford,New York,41.0538826,-73.81689453
5931,set production assistant hgtv safety production assistant assistant camera crew audio crew producer insure safety camera crewproduction assistant marathon productions americas get talent season judgement week liaison nbc americas get talent work set production coordinators reality producers contestant manager nbc universal publicity team currently work season live show radio city music hall contestant production assistantproduction assistant blue orbit production log executive producersstudio production intern nbcuniversal inc work closely associate producers show days talent guest assist office dutiesproduction assistant production trainee madison square garden company formally caa intern new york production assistant currently work production trainee assistant aspects christmas audition assistant aspects heart light cast manage orchestra audition work point person load load work liaison avga union cast maintain caa office nyc pre pro myrtle beach clerical duties phone call email supply etcproduction intern disney abc television group transcription interview regis philbin assist producers locate obtain footage assist guest arrivals work one one producer assist live ultimate fan contest clerical duties phone ticket request office supply mail etc duties project assign assemble news pop culture stories host chatair personality cox media group live air shift monitor cmg station board operator nationally syndicate radio showcast production assistant fremantlemedia prepped families pre interview work closely executive producer cast productions assistants,New York,New York,40.71304703,-74.00723267
5944,environmental process engineer hfg engineer phase environmental site assessments pilot test remediation system design installation remediation system assessment upgradeenvironmental process engineer atlantic environmental sciences environmental site assessments remediation design construct operate repair environmental remediation systemsfield engineer ambient engineer monitor construction design upgrade operate grade groundwater treatment system decommission petroleum tank farm,Buzzards Bay,Massachusetts,41.75297928,-70.61849976
5950,arm security enforcement agent security wallpress operator federal mogul corporation,Huntsville,Alabama,34.72954178,-86.58530426
5963,cable mtc superviser crew techs build repair maintianed telephone cable,Sacramento,California,38.57693481,-121.49494934
5969,order filler brame forklift driver stand sit cherry picker pull voice scaner,charlotte,North Carolina,35.2237854,-80.84114075
5970,bookseller barnes noble qccs bookstore,Bayside,New York,40.76533127,-73.77190399
5978,counselor westchester jewish community service provide assistance promote independence daily live help residents achieve individual habilitation goals accompany residents appointments recreational activities maintain cleanliness residence complete maintain require documentation record ensure safety residents timedirect care aide young adult institute provide care age disable clients serve meals assign assist teachers conduct educational activities supervise clients recreational activities help clients get dress bath provide hygienic care needadministrative assistant young believers sport camp greet campers daily register children camp manage correspondence communication parent organize office camp information,White Plains,New York,41.03272629,-73.7663269
5979,gift shop millenium hiltonsales associate aéropostale help customers greet customers provide great customer service,New York,New York,40.71304703,-74.00723267
5984,truck driver roadlink usa,Charlestown,Massachusetts,42.37776184,-71.06732178
5988,environmental specialist tceq perform highly technical atmospheric dispersion model model audit customer support tceq air permit program,Austin,Texas,30.26497841,-97.74659729
5989,assem machinist eaton crouse hinds assemble machine explosion proof electrical part,syracuse,New York,43.04794312,-76.14744568
6010,full time full time mommysales mind businessmind business mind businesscashier walmart,Jackson,Mississippi,32.30289841,-90.18348694
6015,cleaner dial mop llcbaker golden corralowner bead chrissy,Turnersville,New Jersey,39.77003479,-75.05970764
6028,aounts payable manager complete healthcare account payable manager nurse home,Levittown,Pennsylvania,40.15465927,-74.82711792
6029,housekeep sms housekeeper woodland mall look part time employment hourscrew person donalds everything server cook clean prepdelivery warehouse advance newspapers deliver bundle newspapers days week help warehouse whenever needtoy department stocker meijer stock toy departmenteverything family business dicks market stocker deli freeze dairy manager cashier clean,Kentwood,Michigan,42.88293076,-85.59342194
6033,nan brand partner nerium international,Los Angeles,California,34.05223846,-118.24334717
6043,mortgage consultant self employ credit counsel mortgage referralsloan officer american bank mortgage salesloan officer montgomery capital mortgage mortgage salescollections agent bluestone law commercial account collections,Mount Laurel,New Jersey,39.95738602,-74.92539215
6074,security guard security expert security guardporter queen manor porterplumber helper vitanza plumber helperstock manager limit stock manager,jamaica,New York,40.70000076,-73.80000305
6083,lumper freight handler best load service incstocker receive low home improvementauto collision detailer part inventory clerk courtesy chevroletbuilder coca cola lift heavy shit day stackin palletcru publix supermarkets,Ocoee,Florida,28.56951904,-81.54410553
6129,nan hamilton county governmentnan work many place,Chattanooga,Tennessee,35.04575729,-85.30828857
6130,floor sales harbor freight tool floor sales walk customers hand tool aand supply also deal inbound freight stock price checkasst owner geier plumb install removal plumb supply require men pip water heaters etcmedical disability govt medical diability per doctorinside sales tech support warehouse bavelloni sales machinery part engineer buyers machine operators handle canada csr also handle warehouse roughly year promote inside sales earn years sales service help grow sales accountinside sales csr hagemeyer sales electronics electrical supply fortune accts include black decker reynolds also help warehouse stock pullers get behind average million dollars per year yearly sales gross margins award largest new acct largest monthly sale highest gross margin start per year end per year,greensboro,North Carolina,36.0727005,-79.79389954
6142,administrative assistant baker hostetler llp type file answer phone schedule appts proofread process billable hours backup receptionist,Columbus,Ohio,39.96276093,-82.99629211
6168,cashier orange leaf prep food clean chasierdesk service canyon view hotel check customers clean room laundrycashier popeyes prep food clean customer service,Austin,Texas,30.26497841,-97.74659729
6170,neurotelemetry technician lafayette general health,Lafayette,Louisiana,30.22126007,-92.01877594
6171,nan university maryland medical center ummcnan university medical center,Baltimore,Maryland,39.29044342,-76.61233521
6192,manager cpha manage business units,ann arbor ,Michigan,42.28141785,-83.74847412
6205,personal trainer maplewoods fitness centerlifeguard oceans fun,Kansas City,Missouri,39.09979248,-94.57855988
6216,caretaker inhome health carepicker philosophy,Phoenix,Arizona,33.44820404,-112.07258606
6242,courier cta bank courier,cincinnati,Ohio,39.10369873,-84.51361084
6245,manage director btwn exhibit,Atlanta,Georgia,33.7485466,-84.39150238
6247,quality assurance analyst timberlake provide coach encourage continual improvement departmental efficiency hold staff accountable responsible performance participate hire train staff proper methodology pertain workload assignments complete performance review timely process personnel action notification timely meet weekly direct report discuss department issue initiate disciplinary corrective action necessary staff provide develop incentives inspire motivate staff establish policy procedures apply department continually monitor staff compliance oversee data base system communicate work manager documentation supervisor resolve issue may impede progress daily bill,Elk Grove,California,38.41813278,-121.39325714
6249,customer service representative sprint assist customers extend contract offer different products service fit need customer provide first call resolution customers non technical issue range return bill,Ossining,New York,41.161026,-73.8611908
6255,anything avalible kitchen kettle village dishwasher,intercourse,Pennsylvania,40.03887177,-76.11107635
6265,dextera corporation,Fairfax,Virginia,38.84712219,-77.30631256
6288,operation manager first datanan bamsnan npc,Louisville,Kentucky,38.19937515,-85.65352631
6315,certify move consultant unite van line relocation consultant major van line person person home presentation service provide proposal household goods relocation miles radius territory maintain perfect drive record pass random drug screen years experience positionrelocation consultant north american van line agent household goods move consultant sales meet prospect residence conduct survey hhg move provide proposal follow point sale beyond much drive heavy sales excellent knowledge inland empire areas perfect drive record,Santa Ana,California,33.74973679,-117.86978149
6316,sergeant army automations tech admin clerk,Monterey,California,36.5983429,-121.89643097
6321,real estate agent bond new york real estate agent proficient rentals salesreal estate agent many place mention coldwell banker lawrence rentals,New York,New York,40.71304703,-74.00723267
